residual
2.127300569171381
0.026121194349771226
-0.028121485234499755
-0.02593166575538275
-0.31394263227985486
-0.06056211524370658
-0.023372762189043605
0.002605994009683199
-0.0351351134408604
0.02047213924731195
0.01380752700765675
-0.17460338241142437
0.18282848865349077
0.04946770845534565
-0.012460528769585366
-0.06142996884946239
-0.027751127956989086
-0.01988952026523272
0.00026155252329740364
-0.10945451612903234
0.0027788514946236464
-0.007726109559140104
0.016637529892473246
-0.07069067795698913
0.20543617322580632
-0.15308818479262665
-0.029012760691244255
-0.012258810451612812
-0.20324064825806465
0.12428422192473132
-0.08925586966666677
-0.1345516148387098
-0.04230631516129035
0.09315537193548407
0.18372168739784955
-0.00046237739784937837
0.09821744806363797
0.04003517834772463
-0.017229415443620777
-0.28254016890322586
0.17803204632258063
0.06927010734408579
-0.19598806831182758
0.1112362435483869
0.1576512404301076
-0.010242981720430144
-0.09588745461290316
0.0866547823548387
0.09083131880645157
-0.10406203471301434
-0.1014801534482761
0.009306117310350581
0.021135310431585008
0.031628534591397806
0.03349946186021513
0.03698291709677415
-0.026391635956989123
-0.006161095010752904
0.15235604734408636
-0.022924672827957293
